0	0.0394736842105	0.0289473684211	0.0243421052632	0.0505217162359	0.0406155193774	0.034151810518
0	0.0438596491228	0.0311403508772	0.0252192982456	0.0577255563283	0.0455016007087	0.0372377041084
0	0.0453216374269	0.0311403508772	0.025	0.0587546763415	0.0456125091331	0.0371897680027
0	0.0445906432749	0.0315789473684	0.0247807017544	0.0582401163349	0.0458160838094	0.0370335915264
0	0.0431286549708	0.0311403508772	0.0245614035088	0.0572109963217	0.0454500398473	0.0367820470611
1	0.0438596491228	0.0315789473684	0.0247807017544	0.0578602987581	0.0458867130763	0.0370428595611
1	0.0438596491228	0.0311403508772	0.0252192982456	0.0577255563283	0.0455016007087	0.0372578467628
1	0.0438596491228	0.0315789473684	0.0252192982456	0.0578602987581	0.0458817906076	0.037325532516
1	0.0438596491228	0.0320175438596	0.0252192982456	0.0578602987581	0.0462070384049	0.0374108160499
1	0.0453216374269	0.0315789473684	0.0247807017544	0.0587546763415	0.0458598579692	0.0370802549996
2	0.0445906432749	0.0315789473684	0.025	0.0583748587647	0.0458681616781	0.0371935509394
2	0.0445906432749	0.0315789473684	0.025	0.0583748587647	0.0458681616781	0.0371747112039
2	0.0445906432749	0.0320175438596	0.0247807017544	0.0583748587647	0.0461558921112	0.0370520076902
2	0.0445906432749	0.0320175438596	0.0245614035088	0.0583748587647	0.0461558921112	0.0368968969734
2	0.0445906432749	0.0315789473684	0.0243421052632	0.0583748587647	0.0458681616781	0.0367080804561
3	0.0438596491228	0.0311403508772	0.0239035087719	0.0577255563283	0.0454314884491	0.0363710534334
3	0.0445906432749	0.0311403508772	0.0241228070175	0.0583748587647	0.0455478363495	0.0365846574823
3	0.0445906432749	0.0311403508772	0.0243421052632	0.0583748587647	0.0455478363495	0.0367335150442
3	0.0438596491228	0.0315789473684	0.0241228070175	0.0578602987581	0.0457840059212	0.0365356817441
3	0.0438596491228	0.0311403508772	0.0245614035088	0.0578602987581	0.0454962754881	0.0368057040313
4	0.0438596491228	0.030701754386	0.0247807017544	0.0577255563283	0.0451486804846	0.0369174973002
4	0.0431286549708	0.030701754386	0.0245614035088	0.0572109963217	0.0450596022591	0.0367110743251
4	0.0431286549708	0.030701754386	0.0247807017544	0.0572109963217	0.0450596022591	0.0368280032085
4	0.0431286549708	0.0302631578947	0.0245614035088	0.0572109963217	0.044771871826	0.0367025943038
4	0.0438596491228	0.030701754386	0.0243421052632	0.0577255563283	0.0451111631205	0.0365812189308
5	0.0438596491228	0.0298245614035	0.0245614035088	0.0578602987581	0.0446706015528	0.0368197226559
5	0.0438596491228	0.030701754386	0.0241228070175	0.0578602987581	0.0452085450549	0.0365555121844
5	0.0438596491228	0.0311403508772	0.0243421052632	0.0578602987581	0.0455337928522	0.036714978104
5	0.0438596491228	0.0311403508772	0.0236842105263	0.0577255563283	0.0454364109178	0.0362094307995
5	0.0431286549708	0.0311403508772	0.0239035087719	0.0572109963217	0.0453848500564	0.0363047729947
6	0.0431286549708	0.0302631578947	0.0236842105263	0.0572109963217	0.0447767942947	0.0361116164496
6	0.0431286549708	0.0298245614035	0.0234649122807	0.0572109963217	0.0444890638615	0.0359568324738
6	0.0431286549708	0.0311403508772	0.0232456140351	0.0572109963217	0.0453196602655	0.0358113004863
